,carat,cut,color,clarity,depth,table,price,x,y,z
20205,1.54,Good,I,VS1,63.6,60.0,10349,7.33,7.3,4.65
20206,1.04,Premium,E,VVS1,62.5,59.0,10350,6.41,6.46,4.02
20207,1.1,Ideal,D,VS2,61.7,56.0,10350,6.63,6.67,4.1
20208,1.61,Premium,J,IF,62.1,58.0,10350,7.53,7.47,4.66
20209,1.4,Very Good,G,VS2,60.1,62.0,10351,7.16,7.25,4.33
20210,1.17,Ideal,F,VVS2,61.9,54.0,10351,6.76,6.82,4.2
20211,1.21,Ideal,E,VS1,62.4,57.0,10351,6.75,6.83,4.24
20212,1.5,Fair,G,SI1,64.5,57.0,10352,7.15,7.09,4.59
20213,1.59,Very Good,H,SI1,62.2,58.0,10356,7.45,7.48,4.64
20214,1.5,Very Good,E,SI1,63.2,59.0,10356,7.24,7.2,4.56
20215,1.63,Ideal,E,SI2,61.7,57.0,10357,7.5,7.54,4.64
20216,1.31,Ideal,G,VS1,62.0,58.0,10359,6.97,7.02,4.34
20217,1.62,Premium,I,VS1,61.7,59.0,10362,7.55,7.47,4.63
20218,1.57,Ideal,E,SI2,61.4,56.0,10362,7.44,7.52,4.59
20219,1.51,Very Good,D,SI2,63.3,58.0,10362,7.25,7.28,4.6
20220,1.65,Ideal,I,SI1,61.7,55.0,10365,7.6,7.63,4.7
20221,1.26,Premium,E,VS1,60.7,58.0,10367,7.02,7.04,4.27
20222,1.26,Ideal,G,VVS2,60.7,56.0,10367,7.03,7.05,4.27
20223,1.2,Ideal,F,VS1,62.1,58.0,10367,6.78,6.84,4.23
20224,1.16,Ideal,G,IF,59.9,57.0,10368,6.85,6.93,4.13
20225,1.26,Ideal,G,VS1,62.2,54.0,10371,6.89,6.98,4.31
20226,1.5,Fair,D,SI1,65.1,59.0,10374,7.1,7.01,4.59
20227,1.7,Premium,F,SI2,61.8,60.0,10377,7.64,7.56,4.7
20228,1.4,Very Good,G,VS2,62.2,61.0,10378,7.09,7.13,4.42
20229,1.21,Ideal,G,VVS2,62.0,56.0,10378,6.8,6.84,4.23
20230,1.35,Ideal,G,VS1,61.5,56.0,10378,7.15,7.12,4.39
20231,1.5,Very Good,H,SI1,60.6,60.0,10380,7.45,7.36,4.49
20232,1.55,Ideal,I,VS1,61.5,54.0,10384,7.42,7.58,4.61
20233,1.02,Ideal,E,VVS2,61.5,57.0,10384,6.55,6.5,4.01
20234,1.1,Premium,E,VVS2,60.1,58.0,10387,6.69,6.76,4.04
20235,1.24,Premium,E,VS1,59.9,61.0,10388,6.99,6.96,4.18
20236,1.24,Premium,G,VVS2,59.9,60.0,10388,7.0,6.98,4.19
20237,2.01,Ideal,I,SI1,62.8,57.0,10389,8.04,7.98,5.03
20238,1.27,Premium,G,VVS2,61.0,58.0,10389,7.01,6.96,4.26
20239,1.52,Ideal,I,VS1,60.7,60.0,10392,7.4,7.42,4.5
20240,1.24,Ideal,G,VVS2,61.4,58.0,10395,6.88,6.92,4.24
20241,1.13,Ideal,G,VVS2,61.6,57.0,10396,6.66,6.75,4.13
20242,1.7,Premium,I,VS2,61.9,56.0,10396,7.55,7.5,4.66
20243,1.56,Ideal,F,SI2,61.6,56.0,10396,7.45,7.41,4.58
20244,1.53,Premium,H,SI1,59.5,59.0,10398,7.53,7.46,4.46
20245,1.56,Ideal,I,VS1,61.2,59.0,10399,7.43,7.5,4.57
20246,2.01,Premium,J,VS2,58.6,61.0,10401,8.18,8.14,4.78
20247,0.31,Very Good,I,VS1,63.5,57.0,628,4.28,4.26,2.71
20248,0.31,Ideal,H,VS2,62.2,55.0,628,4.39,4.36,2.72
20249,0.31,Ideal,H,VS2,62.2,53.0,628,4.43,4.38,2.74
20250,0.31,Premium,H,VS2,60.0,60.0,628,4.43,4.4,2.65
20251,0.31,Ideal,H,VS2,62.2,55.0,628,4.39,4.35,2.72
20252,0.31,Premium,H,VS2,62.5,54.0,628,4.39,4.35,2.73
20253,0.31,Ideal,H,VS2,62.2,55.0,628,4.37,4.35,2.71
20254,0.31,Ideal,H,VS2,61.5,57.0,628,4.38,4.33,2.68
20255,0.31,Ideal,H,VS2,62.6,57.0,628,4.38,4.34,2.73
20256,0.31,Premium,H,VS2,62.2,59.0,628,4.38,4.34,2.71
20257,0.31,Very Good,H,VS2,63.2,57.0,628,4.35,4.32,2.74
20258,0.31,Premium,H,VS2,61.3,60.0,628,4.36,4.32,2.66
20259,0.31,Ideal,H,VS2,62.4,55.0,628,4.36,4.33,2.71
20260,0.31,Very Good,H,VS2,60.5,63.0,628,4.37,4.33,2.63
20261,0.31,Ideal,H,VS2,62.1,55.0,628,4.35,4.32,2.69
20262,0.31,Very Good,H,VS2,63.5,57.0,628,4.34,4.32,2.75
20263,0.31,Premium,H,VS2,62.7,59.0,628,4.32,4.29,2.7
20264,0.31,Very Good,H,VS2,63.2,58.0,628,4.33,4.31,2.73
20265,0.31,Premium,H,VS2,62.2,58.0,628,4.34,4.31,2.69
20266,0.31,Very Good,H,VS2,63.1,58.0,628,4.34,4.31,2.73
20267,0.31,Ideal,H,VS2,62.6,57.0,628,4.35,4.31,2.71
20268,0.31,Premium,H,VS2,62.5,60.0,628,4.36,4.31,2.71
20269,0.31,Ideal,H,VS2,63.0,57.0,628,4.34,4.32,2.73
20270,0.31,Ideal,H,VS2,63.0,57.0,628,4.34,4.32,2.73
20271,0.31,Very Good,H,VS2,63.1,57.0,628,4.32,4.27,2.71
20272,0.31,Fair,G,VVS2,65.5,58.0,629,4.25,4.24,2.78
20273,1.51,Premium,I,VS1,61.1,61.0,10401,7.37,7.32,4.49
20274,1.5,Ideal,I,VS1,62.2,54.0,10406,7.33,7.4,4.57
20275,1.01,Premium,D,VVS2,62.4,60.0,10407,6.36,6.31,3.95
20276,1.31,Very Good,D,VS2,59.5,61.0,10409,7.16,7.19,4.27
20277,1.1,Ideal,D,VVS2,61.0,56.0,10410,6.67,6.73,4.09
20278,1.51,Premium,H,VS2,60.6,58.0,10411,7.42,7.36,4.48
20279,1.11,Ideal,F,VVS1,61.9,57.0,10412,6.62,6.66,4.11
20280,2.02,Ideal,I,SI2,62.2,57.0,10412,8.06,7.99,4.99
20281,1.37,Premium,G,VS1,58.3,60.0,10412,7.35,7.3,4.27
20282,1.35,Premium,G,VS1,61.0,59.0,10415,7.15,7.09,4.34
20283,2.0,Good,G,SI2,64.3,60.0,10416,7.87,7.83,5.05
20284,1.55,Premium,I,VS1,58.2,60.0,10416,7.69,7.59,4.45
20285,1.52,Ideal,I,IF,62.2,57.0,10419,7.27,7.33,4.54
20286,1.32,Premium,F,VS2,60.9,59.0,10423,7.12,7.06,4.32
20287,1.56,Premium,H,VS2,62.2,58.0,10424,7.41,7.44,4.62
20288,1.5,Very Good,H,VS2,58.9,59.0,10424,7.34,7.43,4.35
20289,2.77,Premium,H,I1,62.6,62.0,10424,8.93,8.83,5.56
20290,1.4,Ideal,G,VS2,62.1,55.0,10427,7.12,7.05,4.4
20291,1.5,Good,G,SI1,63.7,59.0,10428,7.19,7.23,4.59
20292,1.5,Premium,G,SI1,62.3,58.0,10428,7.27,7.33,4.55
20293,1.58,Premium,I,VS1,61.1,59.0,10428,7.44,7.52,4.57
20294,1.5,Good,G,SI1,64.2,58.0,10428,7.14,7.2,4.6
20295,1.52,Good,H,VS2,63.3,57.0,10428,7.32,7.33,4.64
20296,1.71,Very Good,J,VS1,61.9,59.0,10428,7.6,7.69,4.73
20297,1.75,Premium,J,VS1,62.2,59.0,10429,7.7,7.74,4.8
20298,1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
20299,1.34,Premium,F,VS2,61.1,58.0,10431,7.12,7.05,4.33
20300,1.52,Premium,D,SI2,59.8,60.0,10433,7.42,7.5,4.46
20301,1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24
20302,1.19,Ideal,F,VVS2,61.7,56.0,10436,6.82,6.85,4.22
20303,2.63,Very Good,J,I1,62.3,61.0,10437,8.76,8.81,5.47
20304,1.29,Premium,F,VS1,59.3,60.0,10437,7.14,7.1,4.22
20305,1.71,Ideal,I,SI2,61.1,55.0,10438,7.78,7.73,4.74
20306,1.16,Ideal,F,VVS2,61.8,56.7,10439,6.7,6.78,4.16
20307,1.25,Ideal,D,VS1,61.7,56.0,10441,6.92,7.01,4.3
20308,1.11,Ideal,D,VS2,61.2,57.0,10443,6.69,6.71,4.1
20309,1.23,Ideal,G,VVS2,61.3,56.0,10445,6.89,6.91,4.23
20310,1.14,Premium,E,VVS2,59.7,58.0,10446,6.91,6.83,4.1
20311,1.53,Very Good,H,SI1,61.3,56.0,10446,7.42,7.44,4.56
20312,1.57,Very Good,I,VS2,60.3,58.0,10447,7.58,7.55,4.56
20313,1.57,Very Good,H,SI1,59.6,58.0,10447,7.61,7.65,4.55
20314,1.19,Ideal,F,VS1,60.5,57.0,10449,6.82,6.88,4.15
20315,1.5,Fair,F,SI1,64.3,58.0,10450,7.04,7.09,4.54
20316,1.01,Very Good,D,VVS2,62.5,59.0,10453,6.34,6.4,3.98
20317,3.05,Premium,E,I1,60.9,58.0,10453,9.26,9.25,5.66
20318,1.2,Ideal,G,VVS2,61.1,56.0,10454,6.88,6.91,4.21
20319,1.36,Ideal,G,VS1,61.0,56.0,10455,7.13,7.11,4.34
20320,2.1,Ideal,I,SI2,63.0,56.0,10457,8.18,8.15,5.12
20321,1.71,Premium,H,VS1,62.1,59.0,10457,7.63,7.55,4.71
20322,1.57,Ideal,I,VS2,62.8,57.0,10462,7.46,7.37,4.66
20323,1.09,Very Good,F,VVS1,61.4,58.0,10463,6.6,6.65,4.07
20324,1.0,Very Good,E,VVS1,62.7,54.0,10463,6.36,6.39,4.0
20325,1.2,Ideal,G,VVS2,62.2,53.0,10463,6.8,6.84,4.24
20326,1.54,Premium,H,SI1,62.2,58.0,10466,7.45,7.32,4.59
20327,1.53,Very Good,H,SI1,61.1,57.0,10468,7.44,7.45,4.55
20328,1.53,Very Good,H,SI1,61.0,61.0,10468,7.4,7.45,4.53
20329,2.46,Premium,E,SI2,59.7,59.0,10470,8.82,8.76,5.25
20330,1.59,Premium,I,VS2,62.9,56.0,10471,7.48,7.43,4.69
20331,1.35,Ideal,G,VS1,60.9,54.0,10471,7.18,7.15,4.36
20332,1.6,Ideal,F,SI2,61.7,56.0,10472,7.5,7.53,4.64
20333,1.7,Premium,G,SI2,61.9,58.0,10472,7.61,7.57,4.7
20334,1.01,Very Good,F,IF,61.9,59.0,10476,6.38,6.45,3.97
20335,1.72,Very Good,J,VS2,60.9,61.0,10477,7.77,7.79,4.74
20336,1.61,Premium,F,SI1,60.2,58.0,10477,7.61,7.65,4.59
20337,1.5,Good,H,VS2,63.6,58.0,10478,7.27,7.22,4.61
20338,1.5,Premium,H,VS2,61.2,61.0,10478,7.32,7.25,4.46
20339,1.63,Premium,I,VS2,61.0,60.0,10479,7.62,7.59,4.64
20340,1.56,Ideal,I,VVS2,62.0,56.0,10481,7.39,7.42,4.6
20341,1.21,Ideal,G,VVS1,61.0,57.0,10482,6.93,6.87,4.21
20342,1.21,Ideal,G,VVS1,61.4,58.0,10483,6.85,6.89,4.22
20343,2.0,Fair,I,SI2,65.2,59.0,10483,7.74,7.69,5.03
20344,1.6,Premium,E,SI2,59.4,59.0,10483,7.61,7.55,4.5
20345,2.0,Fair,I,SI2,67.7,57.0,10483,7.88,7.64,5.26
20346,1.51,Premium,H,SI2,61.6,60.0,10485,7.34,7.27,4.5
20347,1.24,Premium,G,VVS1,60.4,59.0,10485,7.02,7.01,4.24
20348,1.1,Ideal,F,VVS2,61.2,56.0,10487,6.66,6.74,4.1
20349,1.52,Premium,D,SI2,61.6,56.0,10487,7.47,7.39,4.58
20350,2.0,Ideal,F,I1,60.3,56.0,10494,8.16,8.27,4.94
20351,1.22,Premium,F,VVS2,63.0,56.0,10494,6.88,6.76,4.3
20352,1.6,Very Good,I,VS2,60.0,60.0,10497,7.55,7.59,4.54
20353,1.52,Very Good,H,VS1,59.8,57.0,10497,7.47,7.55,4.49
20354,1.51,Premium,G,SI1,62.2,58.0,10497,7.26,7.3,4.53
20355,1.69,Very Good,I,SI1,61.8,60.0,10497,7.58,7.61,4.69
20356,1.2,Very Good,G,IF,60.9,55.0,10497,6.9,6.93,4.21
20357,1.01,Very Good,E,VVS1,63.2,54.0,10498,6.41,6.31,4.02
20358,1.01,Very Good,D,VVS2,59.8,57.0,10499,6.49,6.58,3.91
20359,1.55,Premium,G,VS2,60.5,60.0,10499,7.49,7.46,4.52
20360,1.62,Ideal,I,VS2,62.1,55.0,10501,7.53,7.58,4.69
20361,1.7,Premium,I,SI1,59.7,60.0,10501,7.77,7.72,4.62
20362,1.51,Ideal,H,SI1,62.8,55.0,10502,7.32,7.29,4.59
20363,1.21,Ideal,F,VS1,61.8,56.0,10504,6.84,6.86,4.23
20364,1.19,Ideal,G,VVS1,61.6,59.0,10508,6.78,6.79,4.18
20365,1.24,Premium,G,IF,60.5,60.0,10508,6.95,6.91,4.19
20366,1.52,Premium,D,SI1,61.2,62.0,10512,7.38,7.36,4.51
20367,1.14,Ideal,E,VVS2,62.3,55.0,10512,6.68,6.71,4.17
20368,1.51,Good,F,SI1,64.2,57.0,10514,7.09,7.2,4.59
20369,1.04,Very Good,F,IF,59.8,56.0,10515,6.64,6.71,3.99
20370,1.5,Premium,D,SI2,59.9,62.0,10517,7.4,7.37,4.42
20371,1.54,Very Good,I,VVS2,62.7,57.0,10518,7.35,7.43,4.63
20372,1.51,Premium,H,SI1,60.6,59.0,10519,7.45,7.41,4.5
20373,1.7,Ideal,I,SI1,61.8,55.0,10520,7.62,7.57,4.69
20374,1.62,Very Good,H,SI1,62.8,59.0,10521,7.4,7.45,4.66
20375,1.57,Ideal,H,SI1,60.5,57.0,10521,7.6,7.57,4.59
20376,1.56,Very Good,I,VS1,58.2,59.0,10523,7.65,7.7,4.47
20377,2.0,Good,D,SI2,63.8,57.0,10528,7.93,7.88,5.04
20378,2.0,Premium,I,SI2,62.3,57.0,10528,8.12,8.05,5.03
20379,1.29,Premium,F,VS1,60.9,58.0,10530,7.01,6.97,4.26
20380,1.71,Ideal,H,VS2,63.0,57.0,10534,7.57,7.53,4.76
20381,1.71,Premium,H,SI2,62.3,58.0,10534,7.66,7.62,4.76
20382,1.56,Ideal,H,SI1,62.4,53.7,10536,7.43,7.48,4.65
20383,1.28,Ideal,G,VS1,62.1,56.0,10537,6.97,6.94,4.32
20384,1.22,Ideal,D,VS2,61.7,56.0,10538,6.89,6.86,4.24
20385,1.04,Premium,E,VVS1,62.5,59.0,10539,6.46,6.41,4.02
20386,1.33,Ideal,G,VS1,62.0,55.0,10539,7.12,7.07,4.4
20387,1.59,Premium,H,SI1,60.6,60.0,10542,7.59,7.53,4.58
20388,1.5,Ideal,G,SI2,60.5,57.0,10543,7.4,7.43,4.49
20389,1.58,Ideal,H,SI1,61.4,56.0,10546,7.46,7.53,4.6
20390,1.51,Very Good,D,SI2,61.7,59.0,10546,7.28,7.35,4.51
20391,1.15,Ideal,D,VS2,61.0,57.0,10546,6.76,6.78,4.13
20392,1.03,Premium,F,VVS1,59.7,60.0,10546,6.63,6.57,3.94
20393,1.51,Premium,H,VS2,61.5,58.0,10548,7.45,7.32,4.45
20394,1.51,Premium,H,VS2,63.0,58.0,10548,7.34,7.27,4.6
20395,1.57,Ideal,E,SI2,61.4,56.0,10550,7.52,7.44,4.59
20396,1.5,Very Good,I,VVS2,59.7,60.0,10551,7.46,7.62,4.5
20397,1.66,Premium,E,SI2,62.6,58.0,10553,7.53,7.48,4.7
20398,1.51,Ideal,G,VS2,62.8,57.0,10553,7.33,7.26,4.58
20399,1.51,Fair,G,VS2,58.1,67.0,10553,7.59,7.49,4.38
20400,1.21,Ideal,E,VS2,61.8,53.0,10556,6.86,6.9,4.25
20401,1.31,Ideal,G,VS1,62.0,53.0,10556,7.06,7.07,4.37
20402,1.26,Ideal,G,VVS2,60.7,56.0,10556,7.05,7.03,4.27
20403,1.5,Very Good,H,VS2,61.6,55.0,10558,7.37,7.43,4.56
20404,2.01,Premium,I,SI2,62.7,58.0,10558,8.02,7.97,5.01
20405,1.53,Ideal,I,VS1,61.5,55.0,10560,7.4,7.42,4.56
20406,1.64,Ideal,I,VS2,62.5,56.0,10562,7.58,7.52,4.72
20407,1.0,Fair,D,VVS2,61.1,57.0,10562,6.37,6.3,3.87
20408,1.5,Premium,H,SI1,61.8,60.0,10567,7.31,7.23,4.49
20409,1.01,Good,E,VVS1,63.1,59.0,10567,6.31,6.34,3.99
20410,1.62,Very Good,H,SI1,63.1,56.0,10567,7.38,7.51,4.7
20411,1.21,Ideal,G,VVS2,61.3,57.0,10568,6.83,6.85,4.19
20412,1.51,Premium,E,SI2,60.6,59.0,10570,7.47,7.41,4.51
20413,1.56,Ideal,F,SI2,61.2,55.0,10571,7.47,7.57,4.6
20414,1.23,Ideal,G,VVS1,61.8,56.0,10572,6.8,6.89,4.24
20415,1.86,Premium,G,SI2,62.5,60.0,10572,7.9,7.8,4.91
20416,1.7,Premium,G,SI2,62.5,58.0,10574,7.53,7.6,4.73
20417,1.32,Very Good,F,VS1,60.3,57.0,10575,7.08,7.12,4.28
20418,1.51,Very Good,G,SI1,59.6,60.0,10576,7.42,7.45,4.43
20419,1.51,Ideal,I,VS1,61.6,56.0,10576,7.37,7.43,4.56
20420,1.1,Premium,E,VVS2,60.1,58.0,10577,6.76,6.69,4.04
20421,1.0,Ideal,F,VVS2,61.3,53.0,10577,6.44,6.48,3.96
20422,2.02,Ideal,I,SI2,62.3,55.0,10577,8.1,8.06,5.03
20423,3.02,Fair,I,I1,65.2,56.0,10577,9.11,9.02,5.91
20424,1.02,Premium,D,VVS2,61.4,58.0,10580,6.43,6.46,3.96
20425,1.61,Very Good,E,SI2,60.4,58.0,10580,7.59,7.64,4.6
20426,1.2,Premium,F,VVS2,62.8,60.0,10580,6.79,6.74,4.25
20427,1.23,Ideal,F,VVS2,63.0,55.0,10580,6.89,6.79,4.31
20428,1.79,Premium,J,VS2,62.5,60.0,10581,7.76,7.69,4.83
20429,1.41,Ideal,G,VS2,60.8,55.0,10581,7.27,7.2,4.4
20430,1.24,Premium,G,IF,60.5,58.0,10584,6.94,7.0,4.22
20431,1.5,Premium,H,VS1,59.3,61.0,10584,7.53,7.47,4.45
20432,1.5,Very Good,H,VS1,63.4,56.0,10584,7.29,7.25,4.61
20433,1.51,Ideal,E,SI2,61.9,56.0,10588,7.31,7.36,4.54
20434,1.7,Ideal,J,VS1,60.9,58.0,10589,7.73,7.68,4.69
20435,1.52,Ideal,H,SI1,61.5,58.0,10589,7.4,7.36,4.54
20436,1.69,Premium,I,VS2,62.4,58.0,10600,7.66,7.53,4.74
20437,1.35,Ideal,D,VS2,61.3,57.0,10602,7.09,7.13,4.36
20438,1.11,Ideal,F,VVS1,61.9,57.0,10602,6.66,6.62,4.11
20439,1.03,Ideal,D,VS1,61.7,57.0,10607,6.45,6.48,3.99
20440,1.58,Very Good,H,VS2,61.4,60.0,10608,7.49,7.44,4.58
20441,1.43,Premium,G,VS2,62.2,58.0,10609,7.18,7.15,4.46
20442,1.23,Very Good,F,VS1,59.3,59.0,10609,6.98,7.01,4.15
20443,1.52,Ideal,I,IF,62.2,57.0,10609,7.33,7.27,4.54
20444,1.29,Ideal,G,VVS2,62.4,57.0,10614,6.94,6.97,4.34
20445,1.03,Ideal,F,IF,63.1,55.0,10615,6.45,6.46,4.07
20446,1.5,Good,G,SI1,63.7,59.0,10618,7.23,7.19,4.59
20447,1.52,Very Good,H,VS2,63.3,57.0,10618,7.33,7.32,4.64
20448,1.5,Good,G,SI1,64.2,58.0,10618,7.2,7.14,4.6
20449,1.58,Premium,I,VS1,61.1,59.0,10618,7.52,7.44,4.57
20450,1.03,Ideal,F,VVS1,62.1,56.3,10619,6.43,6.5,4.02
20451,1.75,Premium,J,VS1,62.2,59.0,10619,7.74,7.7,4.8
20452,1.22,Ideal,E,VS1,62.4,54.0,10622,6.77,6.88,4.26
20453,1.52,Fair,G,VS2,55.2,66.0,10623,7.72,7.67,4.26
20454,1.51,Premium,I,VVS2,61.1,60.0,10623,7.33,7.36,4.49
20455,1.52,Premium,D,SI2,59.8,60.0,10623,7.5,7.42,4.46
20456,1.4,Premium,F,VS2,61.5,60.0,10625,7.25,7.18,4.44
20457,1.5,Very Good,E,SI1,58.6,62.0,10626,7.43,7.46,4.36
20458,1.51,Good,H,VS2,63.5,60.0,10628,7.24,7.27,4.61
20459,2.63,Premium,J,I1,62.3,61.0,10628,8.81,8.76,5.47
20460,1.32,Ideal,G,VS1,62.4,53.0,10631,7.03,7.08,4.4
20461,1.5,Very Good,G,SI1,63.6,58.0,10633,7.14,7.29,4.59
20462,1.57,Ideal,I,SI1,62.2,56.0,10633,7.42,7.47,4.63
20463,1.75,Very Good,I,SI1,62.8,59.0,10635,7.62,7.66,4.8
20464,1.25,Ideal,G,VVS2,61.5,55.0,10636,6.92,6.94,4.26
20465,1.25,Ideal,G,VVS2,62.5,54.0,10636,6.88,6.93,4.31
20466,2.0,Good,I,VS2,64.0,60.0,10640,7.9,7.83,5.04
20467,1.25,Premium,E,VS2,61.5,58.0,10640,6.98,6.91,4.27
20468,1.52,Premium,G,VS1,58.8,61.0,10640,7.54,7.45,4.41
20469,1.02,Very Good,E,VVS1,60.2,60.0,10641,6.39,6.54,3.89
20470,1.56,Ideal,H,SI1,60.4,59.0,10642,7.5,7.53,4.54
20471,1.15,Ideal,G,VVS1,62.7,56.0,10644,6.69,6.67,4.19
20472,1.5,Fair,G,VS2,66.2,53.0,10644,7.12,7.08,4.7
20473,1.5,Ideal,I,VVS2,61.7,55.0,10646,7.32,7.39,4.54
20474,1.23,Ideal,G,VVS2,60.8,57.0,10646,6.89,6.92,4.2
20475,1.23,Very Good,F,VVS2,58.5,59.0,10650,6.98,7.07,4.11
20476,1.5,Very Good,H,VS1,63.4,59.0,10652,7.13,7.2,4.54
20477,1.3,Very Good,G,VS1,62.5,58.0,10654,6.9,6.95,4.33
20478,1.51,Premium,G,SI1,60.4,58.0,10655,7.46,7.38,4.48
20479,1.51,Premium,H,VS1,59.6,60.0,10655,7.5,7.41,4.44
20480,1.51,Ideal,I,VS1,63.2,57.0,10655,7.4,7.28,4.62
20481,1.35,Ideal,G,VS1,62.7,57.0,10656,7.02,7.07,4.42
20482,1.27,Ideal,F,VS2,61.0,54.0,10656,7.0,7.02,4.28
20483,1.79,Ideal,J,VS2,61.8,56.0,10658,7.74,7.85,4.82
20484,1.53,Ideal,H,SI1,61.1,57.0,10659,7.45,7.44,4.55
20485,1.53,Premium,H,SI1,61.0,61.0,10659,7.45,7.4,4.53
20486,2.22,Very Good,J,SI2,61.2,63.0,10662,8.33,8.23,5.07
20487,1.7,Ideal,I,VS2,61.1,57.0,10662,7.7,7.66,4.69
20488,1.6,Ideal,F,SI2,61.7,56.0,10662,7.53,7.5,4.64
20489,1.7,Premium,I,VS2,62.7,58.0,10662,7.57,7.52,4.73
20490,1.09,Very Good,F,IF,61.1,58.0,10663,6.63,6.69,4.07
20491,1.52,Good,F,SI1,63.6,54.0,10664,7.33,7.22,4.63
20492,2.02,Good,J,SI2,64.4,60.0,10666,7.87,7.93,5.09
20493,1.78,Premium,H,SI2,61.0,61.0,10666,7.88,7.82,4.79
20494,1.5,Premium,H,VS2,60.6,61.0,10668,7.34,7.31,4.44
20495,1.62,Premium,I,VS2,60.1,59.0,10669,7.63,7.6,4.58
20496,1.26,Premium,F,VS1,62.0,58.0,10669,6.95,6.88,4.29
20497,1.5,Good,G,VS2,63.7,57.0,10669,7.29,7.25,4.63
20498,1.63,Ideal,G,SI2,62.6,53.0,10680,7.55,7.49,4.71
20499,1.75,Very Good,J,VS1,61.5,59.0,10681,7.75,7.83,4.79
20500,1.17,Very Good,D,VS1,60.5,57.0,10681,6.79,6.86,4.13
20501,1.71,Very Good,I,SI1,62.4,59.0,10681,7.63,7.6,4.75
20502,1.68,Ideal,J,VS1,61.1,57.0,10681,7.64,7.7,4.69
20503,1.57,Very Good,I,VS1,62.7,58.0,10682,7.41,7.43,4.65
20504,1.5,Very Good,F,SI1,63.4,60.0,10684,7.2,7.27,4.59
20505,1.59,Very Good,D,SI2,59.9,59.0,10685,7.6,7.52,4.53
20506,1.21,Ideal,G,VS1,61.3,57.0,10685,6.82,6.87,4.2
20507,1.21,Ideal,G,VS1,61.6,57.0,10685,6.85,6.87,4.22
20508,1.21,Ideal,G,VS1,61.8,57.0,10685,6.81,6.86,4.23
20509,1.51,Premium,H,VS2,60.7,58.0,10685,7.45,7.4,4.51
20510,1.51,Ideal,H,VS2,62.6,57.0,10685,7.37,7.33,4.6
20511,2.0,Ideal,F,I1,60.3,56.0,10685,8.27,8.16,4.94
20512,1.71,Premium,H,SI2,62.5,57.0,10687,7.67,7.62,4.78
20513,1.01,Ideal,F,IF,62.0,58.0,10688,6.41,6.46,3.99
20514,1.51,Premium,G,SI1,62.2,58.0,10688,7.3,7.26,4.53
20515,1.51,Premium,G,SI1,62.4,62.0,10688,7.25,7.12,4.48
20516,1.66,Ideal,I,VS1,61.0,55.0,10691,7.67,7.64,4.67
20517,1.5,Good,H,VS2,63.9,60.0,10692,7.17,7.22,4.6
20518,1.5,Ideal,H,VS2,62.2,57.0,10692,7.27,7.33,4.54
20519,1.01,Very Good,E,VVS1,61.6,58.0,10693,6.45,6.57,4.01
20520,1.51,Ideal,F,SI1,62.5,57.0,10693,7.27,7.32,4.56
20521,1.51,Premium,F,SI1,62.2,58.0,10693,7.27,7.29,4.53
20522,1.54,Ideal,D,SI1,63.0,54.0,10694,7.33,7.28,4.6
20523,1.01,Good,E,VVS1,63.1,57.0,10696,6.36,6.39,4.02
20524,1.51,Good,E,SI1,63.5,57.0,10696,7.23,7.28,4.61
20525,1.72,Very Good,G,SI2,62.4,59.0,10697,7.63,7.67,4.77
20526,1.53,Ideal,E,SI2,61.0,55.0,10698,7.44,7.5,4.55
20527,1.1,Very Good,F,VVS1,59.8,54.0,10701,6.74,6.77,4.04
20528,1.82,Very Good,I,SI2,62.3,60.0,10701,7.71,7.76,4.82
20529,1.56,Premium,H,VS2,62.5,59.0,10702,7.3,7.33,4.57
20530,1.54,Premium,H,VS2,61.8,59.0,10702,7.35,7.4,4.56
20531,1.14,Ideal,E,VVS2,62.3,55.0,10703,6.71,6.68,4.17
20532,1.01,Very Good,E,VVS1,62.3,56.0,10704,6.41,6.47,4.01
20533,1.21,Premium,D,VS1,62.6,56.0,10706,6.83,6.74,4.25
20534,1.55,Very Good,G,SI1,59.2,59.0,10707,7.51,7.59,4.47
20535,1.26,Ideal,F,VS2,61.5,56.0,10709,6.97,7.01,4.3
20536,1.04,Ideal,D,VS1,61.6,57.0,10709,6.52,6.56,4.03
20537,1.83,Premium,J,SI1,60.4,58.0,10709,7.96,7.94,4.8
20538,1.02,Very Good,E,IF,63.5,58.0,10710,6.43,6.33,4.05
20539,1.55,Very Good,I,VS1,59.0,58.0,10711,7.56,7.63,4.48
20540,1.31,Ideal,E,VS1,61.7,55.0,10711,7.11,7.05,4.37
20541,2.01,Fair,I,SI2,66.9,58.0,10711,7.93,7.69,5.21
20542,1.53,Premium,D,SI1,61.6,58.0,10712,7.35,7.42,4.55
20543,2.38,Premium,J,SI2,60.6,59.0,10716,8.66,8.63,5.24
20544,1.26,Ideal,G,VVS1,62.1,57.0,10720,6.91,7.01,4.32
20545,1.63,Very Good,H,SI1,62.5,58.0,10721,7.47,7.55,4.69
20546,1.44,Ideal,D,SI1,63.0,55.0,10725,7.23,7.18,4.54
20547,1.29,Ideal,F,VS1,62.3,54.4,10727,6.93,7.0,4.34
20548,1.75,Very Good,H,SI2,60.8,60.0,10727,7.72,7.8,4.72
